osm_type,osm_id,name,name:be,name:ru
way,880685125,канал Дегтярёвка,канал Дзегцяроўка,канал Дегтярёвка
way,1143197074,канал Дегтярёвка,канал Дзегцяроўка,канал Дегтярёвка
