dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
relation,554885,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,8523471,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,8536012,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,8550806,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,8589074,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,9256665,Bug / Західний Буг / Заходні Буг,relation,1314266,Bug / Західний Буг / Заходні Буг,Заходні Буг,
relation,8547621,Narew / Нараў,relation,2278710,Narew / Нараў,Нараў,
relation,8586240,Narew / Нараў,relation,2278710,Narew / Нараў,Нараў,
relation,8888187,Narew / Нараў,relation,2278710,Narew / Нараў,Нараў,
relation,9205036,Narew / Нараў,relation,2278710,Narew / Нараў,Нараў,
relation,7774529,Прыпяць / Прип'ять,relation,7190105,Прыпяць / Прип'ять,Прыпяць,
relation,8531697,Прыпяць / Прип'ять,relation,7190105,Прыпяць / Прип'ять,Прыпяць,
