osm_type,osm_id,name,name:be,name:ru
node,4548292830,Артезианская скважина,Артэзіянская свідравіна,Артезианская скважина
way,331472887,ВЛ 35 кВ ЗСПВ - Копачи,ЗСПВ - Копачи,ВЛ 35 кВ ЗСПВ - Копачи
relation,11878288,Витебск - Талашкино,Віцебск - Талашкіна,Витебск - Талашкино
way,405635531,Котельная,Кацельня,Котельная
way,313799140,Кривичи - Новоселки,Крывічы - Навасёлкі,Кривичи - Новоселки
way,497233238,Раков - Яршевичи,Ракаў - Яршэвічы,Раков - Яршевичи
way,215356236,котельная ЖКХ,кацельня ЖКГ,котельная ЖКХ
