dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
relation,12183331,Bramhope,,,,,
relation,226143,Crossgates,,,,,
relation,9630908,Crossgates,,,,,
relation,11651068,Crossgates,,,,,
relation,11955135,Crossgates,,,,,
relation,14531063,Crossgates,,,,,
relation,11651068,East Garforth,,,,,
relation,11955135,East Garforth,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
relation,9238207,East Leeds Cricket Club,,,,,
