dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
relation,7887428,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,7887441,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,7887971,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,7889756,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,7889770,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,7889856,Касцюкоўка,relation,21089947,Касцюкоўка,,
relation,18681328,Южакова,node,12574119066,Южакова,,
relation,18681328,Южакова,node,12574119066,Южакова,,
relation,18681328,Южакова,node,12574119066,Южакова,,
relation,18681328,Южакова,node,12574119066,Южакова,,
relation,18681328,Южакова,node,12574119066,Южакова,,
