osm_type,osm_id,name,name:be,name:ru
way,122115447,Былая Гімназія імя Генрыка Сянкевіча,,Бывшая Гимназия имени Генрика Сенкевича
way,1498167256,"Дзяржаўная ўстанова адукацыі ""Церашковіцкая сярэдняя школа""",,"Государственное учреждение образования ""Терешковичская средняя школа"""
way,238874488,Рудзенская дапаможная школа-інтэрнат,,Руденская вспомогательная школа-интернат
