osm_type,osm_id,name,name:be,name:ru
way,544111369,Вялікае / Велике,Вялікае,Большое
way,697864583,Пляж «Валатоўскі»,Пляж «Валатоўскай»,Пляж «Волотовской»
node,9164145791,Сасна веймутава,сасна веймутава,сосна веймутова
way,56381517,балота Іваноўскі Мох / болото Ивановский Мох,балота Іваноўскі Мох,болото Ивановский Мох
relation,8634064,балота Марочна - болото Морочно,балота Марочна,болото Морочно
relation,5485428,болото Большой Мох / балота Вялікі Мох,балота Вялікі Мох,болото Большой Мох
relation,8832932,болото Рулюківське - балота Рулюкоўскае,балота Рулюкоўскае,болото Рулюковское
