osm_type,osm_id,name,name:be,name:ru
way,296610097,Диагностическая станция №160,Дыягнастычная станцыя №160,Диагностическая станция №160
node,7673594647,СТО ГомельавтоГаз,СТА ГомельаўтаГаз,СТО ГомельавтоГаз
node,7673731852,СТО ЗападГАЗавтосервис,СТА ЗахадГАЗаўтасэрвіс,СТО ЗападГАЗавтосервис
