osm_type,osm_id,name,name:be,name:ru
way,25125530,"в. Астравы, Рудзенскі С/с, Пухавіцкі р-н",,"д. Островы, Руденский С/с, Пуховичский р-н"
way,25125551,"в. Рог, Пухавіцкі раён",,"д. Рог, Пуховичский район"
way,25125536,в. Рудзенск-2 Пухавіцкі р-н,,д. Руденск-2 Пуховичский р-н
way,25125560,вёска Крыніца,,деревня Криница
relation,18158919,гп. Рудзенск Пухавіцкі р-н,,гп. Руденск Пуховичский р-н
