dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
way,567514695,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514696,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514698,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514699,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514700,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514701,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514702,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514703,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514704,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514705,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514706,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514707,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514751,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514752,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514755,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514756,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514841,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514842,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514843,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514844,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514845,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514846,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,567514847,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328751,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328754,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328755,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328759,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328777,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328783,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328810,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132328814,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132334636,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132342030,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132342058,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132342074,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1132342079,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1167187204,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1168457263,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1168459484,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1168467838,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1168470442,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
way,1168509119,Лельчицкий район,relation,71147,Лельчицкий район,Лельчыцкі раён,Лельчицкий район
