dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
way,1089520939,Новая улица,way,417702509,Новая улица,,
way,1089520940,Новая улица,way,417702509,Новая улица,,
way,1089520941,Новая улица,way,417702509,Новая улица,,
way,1089520942,Новая улица,way,417702509,Новая улица,,
way,1089520943,Новая улица,way,417702509,Новая улица,,
way,1089520944,Новая улица,way,417702509,Новая улица,,
way,1089520945,Новая улица,way,417702509,Новая улица,,
way,1089520946,Новая улица,way,417702509,Новая улица,,
way,1089520947,Новая улица,way,417702509,Новая улица,,
way,1089520948,Новая улица,way,417702509,Новая улица,,
way,1089520949,Новая улица,way,417702509,Новая улица,,
way,1089520950,Новая улица,way,417702509,Новая улица,,
way,1091258771,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258772,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258773,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258774,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258775,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258776,Охотничья улица,way,601108815,Охотничья улица,,
way,1091258777,Охотничья улица,way,601108815,Охотничья улица,,
way,418544219,Пинская улица,way,417702560,Пинская улица,,
way,1089080139,Пинская улица,way,417702560,Пинская улица,,
way,1008288917,Садовая улица,way,601108812,Садовая улица,,
way,1008288918,Садовая улица,way,601108812,Садовая улица,,
way,1091258766,Садовая улица,way,601108812,Садовая улица,,
way,1091258767,Садовая улица,way,601108812,Садовая улица,,
way,1091258768,Садовая улица,way,601108812,Садовая улица,,
way,1091258769,Садовая улица,way,601108812,Садовая улица,,
way,1091258770,Садовая улица,way,601108812,Садовая улица,,
way,1089518781,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518782,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518783,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518784,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518785,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518786,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1089518787,Татьянин переулок,way,681392580,Татьянин переулок,,
way,1091258721,Цветочная улица,way,1090923203,Цветочная улица,,
way,1091258722,Цветочная улица,way,1090923203,Цветочная улица,,
way,1091258723,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258724,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258725,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258728,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258729,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258730,Цветочная улица,way,601045833,Цветочная улица,,
way,1091258731,Цветочная улица,way,601045833,Цветочная улица,,
way,1008296641,Центральная улица,way,601108817,Центральная улица,,
way,1008299515,Центральная улица,way,601108817,Центральная улица,,
way,1008299516,Центральная улица,way,601108817,Центральная улица,,
way,1008299517,Центральная улица,way,601108817,Центральная улица,,
